year,symbol,close
2021,GTLS,159.49000549316406
2022,GTLS,115.2300033569336
2023,GTLS,136.3300018310547
2019,BBIO,35.04999923706055
2020,BBIO,71.11000061035156
2021,BBIO,16.68000030517578
2022,BBIO,7.619999885559082
2023,BBIO,40.369998931884766
2019,HLNE,59.599998474121094
2020,HLNE,78.05000305175781
2021,HLNE,103.62000274658203
2022,HLNE,63.880001068115234
2023,HLNE,113.44000244140625
2019,SSB,86.75
2020,SSB,72.30000305175781
2021,SSB,80.11000061035156
2022,SSB,76.36000061035156
2023,SSB,84.44999694824219
2019,FLR,18.8799991607666
2020,FLR,15.970000267028809
2021,FLR,24.770000457763672
2022,FLR,34.65999984741211
2023,FLR,39.16999816894531
2019,CMC,22.270000457763672
2020,CMC,20.540000915527344
2021,CMC,36.290000915527344
2022,CMC,48.29999923706055
2023,CMC,50.040000915527344
2019,KGC,4.739999771118164
2020,KGC,7.340000152587891
2021,KGC,5.809999942779541
2022,KGC,4.090000152587891
2023,KGC,6.050000190734863
2019,BYD,29.940000534057617
2020,BYD,42.91999816894531
2021,BYD,65.56999969482422
2022,BYD,54.529998779296875
2023,BYD,62.61000061035156
2019,PNFP,64.0
2020,PNFP,64.4000015258789
2021,PNFP,95.5
2022,PNFP,73.4000015258789
2023,PNFP,87.22000122070312
2019,WAL,57.0
2020,WAL,59.95000076293945
2021,WAL,107.6500015258789
2022,WAL,59.560001373291016
2023,WAL,65.79000091552734
2019,QLYS,83.37000274658203
2020,QLYS,121.87000274658203
2021,QLYS,137.22000122070312
2022,QLYS,112.2300033569336
2023,QLYS,196.27999877929688
2019,MUR,26.799999237060547
2020,MUR,12.100000381469727
2021,MUR,26.110000610351562
2022,MUR,43.0099983215332
2023,MUR,42.65999984741211
2019,NEU,486.5199890136719
2020,NEU,398.2900085449219
2021,NEU,342.7200012207031
2022,NEU,311.1099853515625
2023,NEU,545.8300170898438
2020,REYN,30.040000915527344
2021,REYN,31.399999618530273
2022,REYN,29.979999542236328
2023,REYN,26.84000015258789
2019,WH,62.810001373291016
2020,WH,59.439998626708984
2021,WH,89.6500015258789
2022,WH,71.30999755859375
2023,WH,80.41000366210938
2019,NSIT,70.29000091552734
2020,NSIT,76.08999633789062
2021,NSIT,106.5999984741211
2022,NSIT,100.2699966430664
2023,NSIT,177.19000244140625
2019,TMHC,21.860000610351562
2020,TMHC,25.649999618530273
2021,TMHC,34.959999084472656
2022,TMHC,30.350000381469727
2023,TMHC,53.349998474121094
2019,CHX,33.779998779296875
2020,CHX,15.300000190734863
2021,CHX,20.209999084472656
2022,CHX,28.989999771118164
2023,CHX,29.209999084472656
2019,G,42.16999816894531
2020,G,41.36000061035156
2021,G,53.08000183105469
2022,G,46.31999969482422
2023,G,34.709999084472656
2021,GXO,90.83000183105469
2022,GXO,42.689998626708984
2023,GXO,61.15999984741211
2019,FAF,58.31999969482422
2020,FAF,51.630001068115234
2021,FAF,78.2300033569336
2022,FAF,52.34000015258789
2023,FAF,64.44000244140625
2019,ELP,8.470000267028809
2020,ELP,7.150000095367432
2021,ELP,5.630000114440918
2022,ELP,7.190000057220459
2023,ELP,8.479999542236328
2021,FRSH,26.260000228881836
2022,FRSH,14.710000038146973
2023,FRSH,23.489999771118164
2019,CAE,26.459999084472656
2020,CAE,27.739999771118164
2021,CAE,25.239999771118164
2022,CAE,19.34000015258789
2023,CAE,21.59000015258789
2019,MARA,0.8799999952316284
2020,MARA,10.4399995803833
2021,MARA,32.86000061035156
2022,MARA,3.4200000762939453
2023,MARA,23.489999771118164
2019,BC,59.97999954223633
2020,BC,76.23999786376953
2021,BC,100.7300033569336
2022,BC,72.08000183105469
2023,BC,96.75
2022,ESAB,46.91999816894531
2023,ESAB,86.62000274658203
2020,MNSO,26.389999389648438
2021,MNSO,10.34000015258789
2022,MNSO,10.729999542236328
2023,MNSO,20.399999618530273
2019,BPOP,58.75
2020,BPOP,56.31999969482422
2021,BPOP,82.04000091552734
2022,BPOP,66.31999969482422
2023,BPOP,82.06999969482422
2019,LFUS,191.3000030517578
2020,LFUS,254.66000366210938
2021,LFUS,314.67999267578125
2022,LFUS,220.1999969482422
2023,LFUS,267.55999755859375
2019,WTFC,70.9000015258789
2020,WTFC,61.09000015258789
2021,WTFC,90.81999969482422
2022,WTFC,84.5199966430664
2023,WTFC,92.75
2019,TKR,56.310001373291016
2020,TKR,77.36000061035156
2021,TKR,69.29000091552734
2022,TKR,70.66999816894531
2023,TKR,80.1500015258789
2019,RRR,23.950000762939453
2020,RRR,25.040000915527344
2021,RRR,55.0099983215332
2022,RRR,40.0099983215332
2023,RRR,53.33000183105469
2019,GRFS,23.290000915527344
2020,GRFS,18.440000534057617
2021,GRFS,11.229999542236328
2022,GRFS,8.5
2023,GRFS,11.5600004196167
2019,OBDC,17.889999389648438
2020,OBDC,12.65999984741211
2021,OBDC,14.15999984741211
2022,OBDC,11.550000190734863
2023,OBDC,14.760000228881836
2019,CIGI,77.97000122070312
2020,CIGI,89.12999725341797
2021,CIGI,148.64999389648438
2022,CIGI,92.04000091552734
2023,CIGI,126.5199966430664
2019,RCM,12.979999542236328
2020,RCM,24.020000457763672
2021,RCM,25.489999771118164
2022,RCM,10.949999809265137
2023,RCM,10.569999694824219
2019,SMAR,44.91999816894531
2020,SMAR,69.29000091552734
2021,SMAR,77.44999694824219
2022,SMAR,39.36000061035156
2023,SMAR,47.81999969482422
2019,MLI,15.875
2020,MLI,17.55500030517578
2021,MLI,29.68000030517578
2022,MLI,29.5
2023,MLI,47.150001525878906
2019,GIL,29.530000686645508
2020,GIL,28.010000228881836
2021,GIL,42.38999938964844
2022,GIL,27.399999618530273
2023,GIL,33.060001373291016
2019,WHR,147.52999877929688
2020,WHR,180.49000549316406
2021,WHR,234.66000366210938
2022,WHR,141.4600067138672
2023,WHR,121.7699966430664
2019,FTAI,16.68659210205078
2020,FTAI,20.03415870666504
2021,FTAI,24.696840286254883
2022,FTAI,17.1200008392334
2023,FTAI,46.400001525878906
2019,OMF,42.150001525878906
2020,OMF,48.15999984741211
2021,OMF,50.040000915527344
2022,OMF,33.310001373291016
2023,OMF,49.20000076293945
2019,PBF,31.3700008392334
2020,PBF,7.099999904632568
2021,PBF,12.970000267028809
2022,PBF,40.779998779296875
2023,PBF,43.959999084472656
2019,BPMC,80.11000061035156
2020,BPMC,112.1500015258789
2021,BPMC,107.11000061035156
2022,BPMC,43.810001373291016
2023,BPMC,92.23999786376953
2019,PB,71.88999938964844
2020,PB,69.36000061035156
2021,PB,72.30000305175781
2022,PB,72.68000030517578
2023,PB,67.7300033569336
2022,BLCO,15.510000228881836
2023,BLCO,17.059999465942383
2019,MTH,61.11000061035156
2020,MTH,82.81999969482422
2021,MTH,122.05999755859375
2022,MTH,92.19999694824219
2023,MTH,174.1999969482422
2019,CIG,3.4100000858306885
2020,CIG,2.880000114440918
2021,CIG,2.430000066757202
2022,CIG,2.0299999713897705
2023,CIG,2.319999933242798
2019,ENLC,6.130000114440918
2020,ENLC,3.7100000381469727
2021,ENLC,6.889999866485596
2022,ENLC,12.300000190734863
2023,ENLC,12.15999984741211
2019,ZION,51.91999816894531
2020,ZION,43.439998626708984
2021,ZION,63.15999984741211
2022,ZION,49.15999984741211
2023,ZION,43.869998931884766
2019,TRNO,54.13999938964844
2020,TRNO,58.5099983215332
2021,TRNO,85.29000091552734
2022,TRNO,56.869998931884766
2023,TRNO,62.66999816894531
2019,ESNT,51.9900016784668
2020,ESNT,43.20000076293945
2021,ESNT,45.529998779296875
2022,ESNT,38.880001068115234
2023,ESNT,52.7400016784668
2019,ESI,11.680000305175781
2020,ESI,17.729999542236328
2021,ESI,24.280000686645508
2022,ESI,18.190000534057617
2023,ESI,23.139999389648438
2019,ADC,70.16999816894531
2020,ADC,66.58000183105469
2021,ADC,71.36000061035156
2022,ADC,70.93000030517578
2023,ADC,62.95000076293945
2021,BRZE,77.16000366210938
2022,BRZE,27.280000686645508
2023,BRZE,53.130001068115234
2019,LANC,160.10000610351562
2020,LANC,183.72999572753906
2021,LANC,165.60000610351562
2022,LANC,197.3000030517578
2023,LANC,166.38999938964844
2019,TENB,23.959999084472656
2020,TENB,52.2599983215332
2021,TENB,55.06999969482422
2022,TENB,38.150001525878906
2023,TENB,46.060001373291016
2019,MSM,78.47000122070312
2020,MSM,84.38999938964844
2021,MSM,84.05999755859375
2022,MSM,81.69999694824219
2023,MSM,101.26000213623047
2021,MXCT,10.1899995803833
2022,MXCT,5.460000038146973
2023,MXCT,4.699999809265137
2019,BALY,25.649999618530273
2020,BALY,50.22999954223633
2021,BALY,38.060001373291016
2022,BALY,19.3799991607666
2023,BALY,13.9399995803833
2019,SRI,29.31999969482422
2020,SRI,30.229999542236328
2021,SRI,19.739999771118164
2022,SRI,21.559999465942383
2023,SRI,19.56999969482422
2021,BWMN,21.2450008392334
2022,BWMN,21.850000381469727
2023,BWMN,35.52000045776367
2019,EQBK,30.8700008392334
2020,EQBK,21.59000015258789
2021,EQBK,33.93000030517578
2022,EQBK,32.66999816894531
2023,EQBK,33.900001525878906
2019,SD,4.239999771118164
2020,SD,3.0999999046325684
2021,SD,10.460000038146973
2022,SD,17.030000686645508
2023,SD,13.670000076293945
2019,DJCO,290.4200134277344
2020,DJCO,404.0
2021,DJCO,356.7300109863281
2022,DJCO,250.50999450683594
2023,DJCO,340.82000732421875
2019,ATLC,9.010000228881836
2020,ATLC,24.6299991607666
2021,ATLC,71.31999969482422
2022,ATLC,26.200000762939453
2023,ATLC,38.66999816894531
2019,LSEA,10.359999656677246
2020,LSEA,10.619999885559082
2021,LSEA,7.320000171661377
2022,LSEA,5.210000038146973
2023,LSEA,13.140000343322754
2019,DENN,19.8799991607666
2020,DENN,14.680000305175781
2021,DENN,16.0
2022,DENN,9.210000038146973
2023,DENN,10.880000114440918
2019,SMBC,38.36000061035156
2020,SMBC,30.440000534057617
2021,SMBC,52.16999816894531
2022,SMBC,45.83000183105469
2023,SMBC,53.38999938964844
2019,ASLE,10.180000305175781
2020,ASLE,13.40999984741211
2021,ASLE,17.739999771118164
2022,ASLE,16.219999313354492
2023,ASLE,12.694999694824219
2019,CCBG,30.5
2020,CCBG,24.579999923706055
2021,CCBG,26.399999618530273
2022,CCBG,32.5
2023,CCBG,29.43000030517578
2019,VPG,34.0
2020,VPG,31.479999542236328
2021,VPG,37.119998931884766
2022,VPG,38.650001525878906
2023,VPG,34.06999969482422
2019,LWLG,0.699999988079071
2020,LWLG,0.9300000071525574
2021,LWLG,14.880000114440918
2022,LWLG,4.309999942779541
2023,LWLG,4.980000019073486
2019,OFIX,46.18000030517578
2020,OFIX,42.97999954223633
2021,OFIX,31.09000015258789
2022,OFIX,20.530000686645508
2023,OFIX,13.479999542236328
2023,AEON,7.199999809265137
2019,LIND,16.350000381469727
2020,LIND,17.1200008392334
2021,LIND,15.600000381469727
2022,LIND,7.699999809265137
2023,LIND,11.270000457763672
2019,LND,4.769999980926514
2020,LND,5.0
2021,LND,5.400000095367432
2022,LND,5.690000057220459
2023,LND,5.28000020980835
2019,MTW,17.5
2020,MTW,13.3100004196167
2021,MTW,18.59000015258789
2022,MTW,9.15999984741211
2023,MTW,16.690000534057617
2019,CTLP,7.400000095367432
2020,CTLP,10.479999542236328
2021,CTLP,8.880000114440918
2022,CTLP,4.349999904632568
2023,CTLP,7.409999847412109
2021,RSVR,7.909999847412109
2022,RSVR,5.96999979019165
2023,RSVR,7.130000114440918
2019,ABUS,2.7799999713897705
2020,ABUS,3.549999952316284
2021,ABUS,3.890000104904175
2022,ABUS,2.3299999237060547
2023,ABUS,2.5
2019,AMNB,39.56999969482422
2020,AMNB,26.209999084472656
2021,AMNB,37.68000030517578
2022,AMNB,36.93000030517578
2023,AMNB,48.75
2020,NN,10.0600004196167
2021,NN,8.760000228881836
2022,NN,2.930000066757202
2023,NN,4.449999809265137
2019,LAND,12.970000267028809
2020,LAND,14.640000343322754
2021,LAND,33.7599983215332
2022,LAND,18.350000381469727
2023,LAND,14.449999809265137
2019,FPH,6.949999809265137
2020,FPH,5.460000038146973
2021,FPH,6.539999961853027
2022,FPH,2.3299999237060547
2023,FPH,3.069999933242798
2019,HCAT,34.70000076293945
2020,HCAT,43.529998779296875
2021,HCAT,39.619998931884766
2022,HCAT,10.630000114440918
2023,HCAT,9.260000228881836
2019,ESPR,59.630001068115234
2020,ESPR,26.0
2021,ESPR,5.0
2022,ESPR,6.230000019073486
2023,ESPR,2.990000009536743
2019,JOUT,76.69999694824219
2020,JOUT,112.62999725341797
2021,JOUT,93.69000244140625
2022,JOUT,66.12000274658203
2023,JOUT,53.41999816894531
2019,ALNT,32.33333206176758
2020,ALNT,34.06666564941406
2021,ALNT,36.4900016784668
2022,ALNT,34.810001373291016
2023,ALNT,30.209999084472656
2020,RXT,19.059999465942383
2021,RXT,13.470000267028809
2022,RXT,2.950000047683716
2023,RXT,2.0
2019,CATX,0.6200000047683716
2020,CATX,0.44999998807907104
2021,CATX,0.38999998569488525
2022,CATX,0.25
2023,CATX,0.4000000059604645
2019,GCBC,14.395000457763672
2020,GCBC,12.744999885559082
2021,GCBC,18.375
2022,GCBC,28.709999084472656
2023,GCBC,28.200000762939453
2020,ANNX,25.030000686645508
2021,ANNX,11.489999771118164
2022,ANNX,5.170000076293945
2023,ANNX,4.539999961853027
2019,RGP,16.329999923706055
2020,RGP,12.569999694824219
2021,RGP,17.84000015258789
2022,RGP,18.3799991607666
2023,RGP,14.170000076293945
2019,EGY,2.2200000286102295
2020,EGY,1.7699999809265137
2021,EGY,3.2100000381469727
2022,EGY,4.559999942779541
2023,EGY,4.489999771118164
2019,TPB,28.600000381469727
2020,TPB,44.560001373291016
2021,TPB,37.779998779296875
2022,TPB,21.6299991607666
2023,TPB,26.31999969482422
2021,ZH,5.539999961853027
2022,ZH,1.2999999523162842
2023,ZH,0.9359999895095825
2020,VTRU,14.75
2021,VTRU,14.100000381469727
2022,VTRU,22.5
2023,VTRU,15.760000228881836
2019,DGICA,14.819999694824219
2020,DGICA,14.069999694824219
2021,DGICA,14.289999961853027
2022,DGICA,14.199999809265137
2023,DGICA,13.989999771118164
2019,CWCO,16.299999237060547
2020,CWCO,12.050000190734863
2021,CWCO,10.640000343322754
2022,CWCO,14.800000190734863
2023,CWCO,35.599998474121094
2019,RCEL,45.5
2020,RCEL,18.579999923706055
2021,RCEL,11.979999542236328
2022,RCEL,6.599999904632568
2023,RCEL,13.720000267028809
2019,CLFD,13.9399995803833
2020,CLFD,24.719999313354492
2021,CLFD,84.41999816894531
2022,CLFD,94.13999938964844
2023,CLFD,29.079999923706055
2019,DGICB,12.75
2020,DGICB,11.8100004196167
2021,DGICB,13.470000267028809
2022,DGICB,16.270000457763672
2023,DGICB,14.529999732971191
2019,AXGN,17.889999389648438
2020,AXGN,17.899999618530273
2021,AXGN,9.369999885559082
2022,AXGN,9.979999542236328
2023,AXGN,6.829999923706055
2022,ZIMV,9.34000015258789
2023,ZIMV,17.75
2021,TRDA,17.1200008392334
2022,TRDA,13.520000457763672
2023,TRDA,15.09000015258789
2019,ADTN,9.890000343322754
2020,ADTN,14.770000457763672
2021,ADTN,22.829999923706055
2022,ADTN,18.790000915527344
2023,ADTN,7.340000152587891
2019,HONE,10.989999771118164
2020,HONE,10.859999656677246
2021,HONE,14.84000015258789
2022,HONE,13.899999618530273
2023,HONE,11.979999542236328
2019,CAC,46.060001373291016
2020,CAC,35.779998779296875
2021,CAC,48.15999984741211
2022,CAC,41.689998626708984
2023,CAC,37.630001068115234
2019,SRDX,41.43000030517578
2020,SRDX,43.52000045776367
2021,SRDX,48.150001525878906
2022,SRDX,34.119998931884766
2023,SRDX,36.349998474121094
2021,AVAH,7.400000095367432
2022,AVAH,0.7799999713897705
2023,AVAH,2.680000066757202
2019,HAFC,20.0
2020,HAFC,11.34000015258789
2021,HAFC,23.68000030517578
2022,HAFC,24.75
2023,HAFC,19.399999618530273
2021,AURA,16.979999542236328
2022,AURA,10.5
2023,AURA,8.859999656677246
2020,STTK,52.40999984741211
2021,STTK,8.510000228881836
2022,STTK,2.299999952316284
2023,STTK,7.130000114440918
2019,MCS,31.770000457763672
2020,MCS,13.479999542236328
2021,MCS,17.860000610351562
2022,MCS,14.390000343322754
2023,MCS,14.579999923706055
2019,TBPH,25.889999389648438
2020,TBPH,17.770000457763672
2021,TBPH,11.050000190734863
2022,TBPH,11.220000267028809
2023,TBPH,11.239999771118164
2019,TGB,0.47999998927116394
2020,TGB,1.3200000524520874
2021,TGB,2.049999952316284
2022,TGB,1.4700000286102295
2023,TGB,1.399999976158142
2019,KODK,4.650000095367432
2020,KODK,8.140000343322754
2021,KODK,4.679999828338623
2022,KODK,3.049999952316284
2023,KODK,3.9000000953674316
2021,TERN,7.070000171661377
2022,TERN,10.180000305175781
2023,TERN,6.489999771118164
2019,HTBI,26.829999923706055
2020,HTBI,19.309999465942383
2021,HTBI,30.979999542236328
2022,HTBI,24.170000076293945
2023,HTBI,26.920000076293945
2019,NTGR,24.510000228881836
2020,NTGR,40.630001068115234
2021,NTGR,29.209999084472656
2022,NTGR,18.110000610351562
2023,NTGR,14.579999923706055
2019,NFBK,16.959999084472656
2020,NFBK,12.329999923706055
2021,NFBK,16.15999984741211
2022,NFBK,15.729999542236328
2023,NFBK,12.579999923706055
2019,TRC,15.979999542236328
2020,TRC,14.449999809265137
2021,TRC,19.079999923706055
2022,TRC,18.84000015258789
2023,TRC,17.200000762939453
2019,ORC,29.25
2020,ORC,26.100000381469727
2021,ORC,22.5
2022,ORC,10.5
2023,ORC,8.430000305175781
2020,GDEV,10.100000381469727
2021,GDEV,8.0600004196167
2022,GDEV,6.380000114440918
2023,GDEV,2.2100000381469727
2019,URG,0.5899999737739563
2020,URG,0.800000011920929
2021,URG,1.2200000286102295
2022,URG,1.149999976158142
2023,URG,1.5399999618530273
2019,WTI,5.559999942779541
2020,WTI,2.1700000762939453
2021,WTI,3.2300000190734863
2022,WTI,5.579999923706055
2023,WTI,3.259999990463257
2019,PNNT,6.53000020980835
2020,PNNT,4.610000133514404
2021,PNNT,6.929999828338623
2022,PNNT,5.75
2023,PNNT,6.909999847412109
2021,GHRS,23.329999923706055
2022,GHRS,9.720000267028809
2023,GHRS,5.800000190734863
2020,GATO,13.029999732971191
2021,GATO,10.380000114440918
2022,GATO,4.090000152587891
2023,GATO,6.539999961853027
2022,EHAB,13.15999984741211
2023,EHAB,10.350000381469727
2019,GLAD,9.930000305175781
2020,GLAD,8.859999656677246
2021,GLAD,11.59000015258789
2022,GLAD,9.619999885559082
2023,GLAD,10.699999809265137
2019,TSAT,32.31999969482422
2020,TSAT,20.989999771118164
2021,TSAT,28.670000076293945
2022,TSAT,7.5
2023,TSAT,10.430000305175781
2019,MED,109.58000183105469
2020,MED,196.33999633789062
2021,MED,209.42999267578125
2022,MED,115.3499984741211
2023,MED,67.22000122070312
2019,BBCP,5.46999979019165
2020,BBCP,3.8299999237060547
2021,BBCP,8.199999809265137
2022,BBCP,5.849999904632568
2023,BBCP,8.199999809265137
2021,BLZE,16.889999389648438
2022,BLZE,6.150000095367432
2023,BLZE,7.590000152587891
2019,CELC,10.640000343322754
2020,CELC,9.15999984741211
2021,CELC,13.1899995803833
2022,CELC,14.010000228881836
2023,CELC,14.569999694824219
2019,XERS,7.050000190734863
2020,XERS,4.920000076293945
2021,XERS,2.930000066757202
2022,XERS,1.3300000429153442
2023,XERS,2.3499999046325684
2019,SVM,5.670000076293945
2020,SVM,6.690000057220459
2021,SVM,3.759999990463257
2022,SVM,2.9600000381469727
2023,SVM,2.630000114440918
2019,MVIS,0.7200000286102295
2020,MVIS,5.380000114440918
2021,MVIS,5.010000228881836
2022,MVIS,2.3499999046325684
2023,MVIS,2.6600000858306885
2019,WASH,53.790000915527344
2020,WASH,44.79999923706055
2021,WASH,56.369998931884766
2022,WASH,47.18000030517578
2023,WASH,32.380001068115234
2019,GLRE,10.109999656677246
2020,GLRE,7.309999942779541
2021,GLRE,7.840000152587891
2022,GLRE,8.149999618530273
2023,GLRE,11.420000076293945
2019,IVR,166.5
2020,IVR,33.79999923706055
2021,IVR,27.799999237060547
2022,IVR,12.729999542236328
2023,IVR,8.859999656677246
2019,AVNW,7.025000095367432
2020,AVNW,17.075000762939453
2021,AVNW,32.08000183105469
2022,AVNW,31.190000534057617
2023,AVNW,32.65999984741211
2021,OCS,9.6899995803833
2022,OCS,10.100000381469727
2023,OCS,11.229999542236328
2019,OSG,2.299999952316284
2020,OSG,2.140000104904175
2021,OSG,1.8799999952316284
2022,OSG,2.890000104904175
2023,OSG,5.269999980926514
2019,DHIL,140.4600067138672
2020,DHIL,149.27000427246094
2021,DHIL,194.22999572753906
2022,DHIL,185.02000427246094
2023,DHIL,165.58999633789062
2019,EAF,11.619999885559082
2020,EAF,10.65999984741211
2021,EAF,11.829999923706055
2022,EAF,4.760000228881836
2023,EAF,2.190000057220459
2019,THFF,45.720001220703125
2020,THFF,38.849998474121094
2021,THFF,45.290000915527344
2022,THFF,46.08000183105469
2023,THFF,43.029998779296875
2021,CVRX,12.229999542236328
2022,CVRX,18.350000381469727
2023,CVRX,31.440000534057617
2019,AVXL,2.5899999141693115
2020,AVXL,5.400000095367432
2021,AVXL,17.34000015258789
2022,AVXL,9.260000228881836
2023,AVXL,9.3100004196167
2019,AMRN,21.440000534057617
2020,AMRN,4.889999866485596
2021,AMRN,3.369999885559082
2022,AMRN,1.2100000381469727
2023,AMRN,0.8700000047683716
2019,CRMT,109.66000366210938
2020,CRMT,109.83999633789062
2021,CRMT,102.4000015258789
2022,CRMT,72.26000213623047
2023,CRMT,75.7699966430664
2019,FFWM,17.399999618530273
2020,FFWM,20.0
2021,FFWM,24.860000610351562
2022,FFWM,14.329999923706055
2023,FFWM,9.680000305175781
2020,DCGO,10.154999732971191
2021,DCGO,9.350000381469727
2022,DCGO,7.070000171661377
2023,DCGO,5.590000152587891
2019,OLP,27.190000534057617
2020,OLP,20.06999969482422
2021,OLP,35.279998779296875
2022,OLP,22.219999313354492
2023,OLP,21.90999984741211
2019,AUDC,25.690000534057617
2020,AUDC,27.549999237060547
2021,AUDC,34.7400016784668
2022,AUDC,17.889999389648438
2023,AUDC,12.069999694824219
2019,ALRS,22.850000381469727
2020,ALRS,27.3700008392334
2021,ALRS,29.280000686645508
2022,ALRS,23.350000381469727
2023,ALRS,22.389999389648438
2021,BTMD,9.800000190734863
2022,BTMD,3.7300000190734863
2023,BTMD,4.940000057220459
2019,GDOT,23.299999237060547
2020,GDOT,55.79999923706055
2021,GDOT,36.2400016784668
2022,GDOT,15.819999694824219
2023,GDOT,9.899999618530273
2021,NYXH,23.0
2022,NYXH,4.989999771118164
2023,NYXH,4.639999866485596
2019,SPFI,20.8700008392334
2020,SPFI,18.950000762939453
2021,SPFI,27.809999465942383
2022,SPFI,27.530000686645508
2023,SPFI,28.959999084472656
2019,ACRE,15.84000015258789
2020,ACRE,11.90999984741211
2021,ACRE,14.539999961853027
2022,ACRE,10.289999961853027
2023,ACRE,10.359999656677246
2019,PGC,30.899999618530273
2020,PGC,22.760000228881836
2021,PGC,35.400001525878906
2022,PGC,37.220001220703125
2023,PGC,29.81999969482422
2020,CLOV,16.770000457763672
2021,CLOV,3.7200000286102295
2022,CLOV,0.9300000071525574
2023,CLOV,0.9520000219345093
2019,DOMO,21.719999313354492
2020,DOMO,63.77000045776367
2021,DOMO,49.599998474121094
2022,DOMO,14.239999771118164
2023,DOMO,10.289999961853027
2019,MCB,48.22999954223633
2020,MCB,36.27000045776367
2021,MCB,106.52999877929688
2022,MCB,58.66999816894531
2023,MCB,55.380001068115234
2019,PGEN,5.480000019073486
2020,PGEN,10.199999809265137
2021,PGEN,3.7100000381469727
2022,PGEN,1.5199999809265137
2023,PGEN,1.340000033378601
2021,NPCE,10.079999923706055
2022,NPCE,1.4900000095367432
2023,NPCE,10.3100004196167
2020,ONEW,29.09000015258789
2021,ONEW,60.970001220703125
2022,ONEW,28.600000381469727
2023,ONEW,33.790000915527344
2019,NVEC,71.4000015258789
2020,NVEC,56.18000030517578
2021,NVEC,68.30000305175781
2022,NVEC,64.75
2023,NVEC,78.43000030517578
2019,EPIX,5.5
2020,EPIX,11.930000305175781
2021,EPIX,14.199999809265137
2022,EPIX,2.5199999809265137
2023,EPIX,6.599999904632568
2019,LYTS,6.050000190734863
2020,LYTS,8.5600004196167
2021,LYTS,6.860000133514404
2022,LYTS,12.239999771118164
2023,LYTS,14.079999923706055
2019,FARO,50.349998474121094
2020,FARO,70.62999725341797
2021,FARO,70.0199966430664
2022,FARO,29.40999984741211
2023,FARO,22.530000686645508
2021,TMC,2.0799999237060547
2022,TMC,0.7699999809265137
2023,TMC,1.100000023841858
2019,ESQ,26.06999969482422
2020,ESQ,19.190000534057617
2021,ESQ,31.5
2022,ESQ,43.2599983215332
2023,ESQ,49.959999084472656
2022,THRD,4.300000190734863
2023,THRD,10.970000267028809
2019,CCNE,32.68000030517578
2020,CCNE,21.290000915527344
2021,CCNE,26.5
2022,CCNE,23.790000915527344
2023,CCNE,22.59000015258789
2019,PBPB,4.21999979019165
2020,PBPB,4.400000095367432
2021,PBPB,5.579999923706055
2022,PBPB,5.570000171661377
2023,PBPB,10.420000076293945
2019,NBN,21.989999771118164
2020,NBN,22.520000457763672
2021,NBN,35.72999954223633
2022,NBN,42.099998474121094
2023,NBN,55.189998626708984
2023,STRW,7.715000152587891
2021,FSBC,30.0
2022,FSBC,27.239999771118164
2023,FSBC,26.18000030517578
2019,BHRB,55.908748626708984
2020,BHRB,42.67499923706055
2021,BHRB,55.0
2022,BHRB,70.69999694824219
2023,BHRB,62.900001525878906
2023,LXEO,13.420000076293945
2021,LAW,35.75
2022,LAW,6.320000171661377
2023,LAW,7.590000152587891
2019,MGTX,20.020000457763672
2020,MGTX,15.140000343322754
2021,MGTX,23.739999771118164
2022,MGTX,6.519999980926514
2023,MGTX,7.019999980926514
2019,RMR,45.63999938964844
2020,RMR,38.619998931884766
2021,RMR,34.68000030517578
2022,RMR,28.25
2023,RMR,28.229999542236328
2019,AROW,36.69902801513672
2020,AROW,29.038835525512695
2021,AROW,34.20388412475586
2022,AROW,33.900001525878906
2023,AROW,27.940000534057617
2019,GBLI,29.6299991607666
2020,GBLI,28.59000015258789
2021,GBLI,25.1299991607666
2022,GBLI,23.309999465942383
2023,GBLI,32.2400016784668
2019,ACTG,2.6600000858306885
2020,ACTG,3.940000057220459
2021,ACTG,5.130000114440918
2022,ACTG,4.210000038146973
2023,ACTG,3.9200000762939453
2020,INZY,20.639999389648438
2021,INZY,6.820000171661377
2022,INZY,1.0499999523162842
2023,INZY,4.260000228881836
2020,ITOS,33.81999969482422
2021,ITOS,46.560001373291016
2022,ITOS,19.530000686645508
2023,ITOS,10.949999809265137
2020,STEM,20.459999084472656
2021,STEM,18.969999313354492
2022,STEM,8.9399995803833
2023,STEM,3.880000114440918
2019,ARMN,4.260000228881836
2020,ARMN,6.329999923706055
2021,ARMN,4.239999771118164
2022,ARMN,2.490000009536743
2023,ARMN,3.2850000858306885
2019,MODV,59.18000030517578
2020,MODV,138.6300048828125
2021,MODV,148.2899932861328
2022,MODV,89.7300033569336
2023,MODV,43.9900016784668
2019,NCMI,72.9000015258789
2020,NCMI,37.20000076293945
2021,NCMI,28.100000381469727
2022,NCMI,2.200000047683716
2023,NCMI,4.139999866485596
2019,VALU,28.90999984741211
2020,VALU,32.970001220703125
2021,VALU,46.81999969482422
2022,VALU,50.880001068115234
2023,VALU,48.75
2019,HRZN,12.930000305175781
2020,HRZN,13.239999771118164
2021,HRZN,15.920000076293945
2022,HRZN,11.600000381469727
2023,HRZN,13.170000076293945
2019,OPY,27.479999542236328
2020,OPY,31.43000030517578
2021,OPY,46.369998931884766
